date,day_index,day_of_week,lunch_period,menu_item,item_category,component_type,sealed_or_whole,cold_chain_required,planned_count,staged_count,selected_count,unopened_return_count,share_table_pickup_count,afterschool_pickup_count,discarded_count,tray_waste_kg,expected_attendance,actual_attendance,expected_lunch_period_attendance,actual_lunch_period_attendance,weather_tag,event_tag,entree,entree_popularity_score,line_position,share_table_monitor,cooler_capacity,afterschool_activity_count,stockout_occurred,intervention_used,estimated_kg_diverted,estimated_co2e_avoided,estimated_cost_protected,kg_per_item,cost_per_item,co2e_kg_per_item,ghost_component_rate,high_ghost_risk
2025-10-15,46,Wednesday,2,fruit cup,sealed side,fruit,1,0,143,143,127,9,4,4,1,0.0,1003,998,469,503,hot,normal,rice bowl,0.279,after_entree,1,45,201,0,line_reposition,0.96,0.8,4.4,0.12,0.55,0.1,0.0709,0
2025-10-15,46,Wednesday,2,baby carrots,sealed side,vegetable,1,0,133,133,133,23,8,6,9,0.65,1003,998,469,503,hot,normal,rice bowl,0.262,after_entree,1,45,201,1,line_reposition,1.26,0.84,5.32,0.09,0.38,0.06,0.1729,1
2025-10-15,46,Wednesday,2,yogurt cup,sealed side,protein side,1,1,94,94,94,8,4,1,3,0.0,1003,998,469,503,hot,normal,rice bowl,0.181,after_entree,1,45,201,0,line_reposition,0.85,1.25,3.5,0.17,0.7,0.25,0.0851,0
2025-10-15,46,Wednesday,2,granola pack,sealed side,grain,1,0,98,98,95,7,1,4,2,2.72,1003,998,469,503,hot,normal,rice bowl,0.197,after_entree,1,45,201,0,line_reposition,0.2,0.3,1.6,0.04,0.32,0.06,0.0737,0
2025-10-15,46,Wednesday,2,veggie wrap,cold entree,entree,1,1,92,92,92,13,4,4,5,2.49,1003,998,469,503,hot,normal,rice bowl,0.172,entree_station,1,45,201,0,line_reposition,2.4,4.4,14.0,0.3,1.75,0.55,0.1413,0
2025-10-15,46,Wednesday,2,rice bowl,hot entree,entree,0,0,162,162,152,0,0,0,0,0.0,1003,998,469,503,hot,normal,rice bowl,0.341,entree_station,1,45,201,0,line_reposition,0.0,0.0,0.0,0.36,1.62,0.62,0.0,0
2025-10-16,47,Thursday,1,white milk,cold beverage,milk,1,1,305,305,305,77,2,0,75,0.0,896,887,442,447,hot,field_trip,cheese pizza,0.592,before_cashier,0,0,175,0,none,0.48,0.66,0.84,0.24,0.42,0.33,0.2525,1
2025-10-16,47,Thursday,1,chocolate milk,cold beverage,milk,1,1,201,201,201,42,2,1,39,0.32,896,887,442,447,hot,field_trip,cheese pizza,0.42,before_cashier,0,0,175,1,none,0.72,1.02,1.32,0.24,0.44,0.34,0.209,1
2025-10-16,47,Thursday,1,apple,whole fruit,fruit,1,0,207,207,207,52,9,12,31,2.1,896,887,442,447,hot,field_trip,cheese pizza,0.436,before_cashier,0,0,175,1,none,3.78,1.68,7.56,0.18,0.36,0.08,0.2512,1
2025-10-16,47,Thursday,1,banana,whole fruit,fruit,1,0,157,157,138,25,2,8,15,0.0,896,887,442,447,hot,field_trip,cheese pizza,0.335,before_cashier,0,0,175,0,none,1.4,0.7,3.4,0.14,0.34,0.07,0.1812,1
2025-10-16,47,Thursday,1,fruit cup,sealed side,fruit,1,0,122,122,122,18,2,4,12,0.26,896,887,442,447,hot,field_trip,cheese pizza,0.271,after_entree,0,0,175,1,none,0.72,0.6,3.3,0.12,0.55,0.1,0.1475,0
2025-10-16,47,Thursday,1,baby carrots,sealed side,vegetable,1,0,129,129,108,26,4,6,16,1.01,896,887,442,447,hot,field_trip,cheese pizza,0.262,before_cashier,0,0,175,0,none,0.9,0.6,3.8,0.09,0.38,0.06,0.2407,1
2025-10-16,47,Thursday,1,yogurt cup,sealed side,protein side,1,1,82,82,82,10,0,0,10,1.31,896,887,442,447,hot,field_trip,cheese pizza,0.181,after_entree,0,0,175,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.122,0
2025-10-16,47,Thursday,1,granola pack,sealed side,grain,1,0,92,92,92,4,1,0,3,0.08,896,887,442,447,hot,field_trip,cheese pizza,0.197,after_entree,0,0,175,0,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0435,0
2025-10-16,47,Thursday,1,veggie wrap,cold entree,entree,1,1,86,86,78,6,2,0,4,0.96,896,887,442,447,hot,field_trip,cheese pizza,0.172,entree_station,0,0,175,0,none,0.6,1.1,3.5,0.3,1.75,0.55,0.0769,0
2025-10-16,47,Thursday,1,cheese pizza,hot entree,entree,0,0,225,225,225,0,0,0,0,3.18,896,887,442,447,hot,field_trip,cheese pizza,0.499,entree_station,0,0,175,1,none,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-10-16,47,Thursday,2,white milk,cold beverage,milk,1,1,246,246,246,63,2,2,59,0.0,896,887,361,381,hot,field_trip,cheese pizza,0.609,before_cashier,0,0,175,1,none,0.96,1.32,1.68,0.24,0.42,0.33,0.2561,1
2025-10-16,47,Thursday,2,chocolate milk,cold beverage,milk,1,1,161,161,161,28,1,1,26,0.0,896,887,361,381,hot,field_trip,cheese pizza,0.42,before_cashier,0,0,175,0,none,0.48,0.68,0.88,0.24,0.44,0.34,0.1739,1
2025-10-16,47,Thursday,2,apple,whole fruit,fruit,1,0,172,172,172,57,13,19,25,0.86,896,887,361,381,hot,field_trip,cheese pizza,0.449,before_cashier,0,0,175,1,none,5.76,2.56,11.52,0.18,0.36,0.08,0.3314,1
2025-10-16,47,Thursday,2,banana,whole fruit,fruit,1,0,132,132,132,31,4,8,19,2.56,896,887,361,381,hot,field_trip,cheese pizza,0.335,before_cashier,0,0,175,1,none,1.68,0.84,4.08,0.14,0.34,0.07,0.2348,1
2025-10-16,47,Thursday,2,fruit cup,sealed side,fruit,1,0,107,107,107,16,0,3,13,1.61,896,887,361,381,hot,field_trip,cheese pizza,0.279,after_entree,0,0,175,0,none,0.36,0.3,1.65,0.12,0.55,0.1,0.1495,0
2025-10-16,47,Thursday,2,baby carrots,sealed side,vegetable,1,0,98,98,86,19,1,7,11,0.87,896,887,361,381,hot,field_trip,cheese pizza,0.262,before_cashier,0,0,175,0,none,0.72,0.48,3.04,0.09,0.38,0.06,0.2209,0
2025-10-16,47,Thursday,2,yogurt cup,sealed side,protein side,1,1,73,73,73,6,0,0,6,0.33,896,887,361,381,hot,field_trip,cheese pizza,0.181,after_entree,0,0,175,1,none,0.0,0.0,0.0,0.17,0.7,0.25,0.0822,0
2025-10-16,47,Thursday,2,granola pack,sealed side,grain,1,0,72,72,72,0,0,0,0,0.0,896,887,361,381,hot,field_trip,cheese pizza,0.197,after_entree,0,0,175,0,none,0.0,0.0,0.0,0.04,0.32,0.06,0.0,0
2025-10-16,47,Thursday,2,veggie wrap,cold entree,entree,1,1,63,63,61,14,1,1,12,0.0,896,887,361,381,hot,field_trip,cheese pizza,0.172,entree_station,0,0,175,0,none,0.6,1.1,3.5,0.3,1.75,0.55,0.2295,0
2025-10-16,47,Thursday,2,cheese pizza,hot entree,entree,0,0,195,195,192,0,0,0,0,1.34,896,887,361,381,hot,field_trip,cheese pizza,0.499,entree_station,0,0,175,0,none,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-10-17,48,Friday,1,white milk,cold beverage,milk,1,1,282,282,269,51,24,7,20,1.41,982,1043,513,555,normal,normal,chicken sandwich,0.508,before_cashier,1,75,96,0,share_cooler,7.44,10.23,13.02,0.24,0.42,0.33,0.1896,1
2025-10-17,48,Friday,1,chocolate milk,cold beverage,milk,1,1,208,208,208,27,16,1,10,0.42,982,1043,513,555,normal,normal,chicken sandwich,0.36,before_cashier,1,75,96,1,share_cooler,4.08,5.78,7.48,0.24,0.44,0.34,0.1298,1
2025-10-17,48,Friday,1,apple,whole fruit,fruit,1,0,244,244,240,71,44,5,22,1.36,982,1043,513,555,normal,normal,chicken sandwich,0.436,before_cashier,1,75,96,0,share_cooler,8.82,3.92,17.64,0.18,0.36,0.08,0.2958,1
2025-10-17,48,Friday,1,banana,whole fruit,fruit,1,0,194,194,194,30,16,4,10,0.31,982,1043,513,555,normal,normal,chicken sandwich,0.335,before_cashier,1,75,96,1,share_cooler,2.8,1.4,6.8,0.14,0.34,0.07,0.1546,1
2025-10-17,48,Friday,1,fruit cup,sealed side,fruit,1,0,145,145,139,6,5,1,0,0.0,982,1043,513,555,normal,normal,chicken sandwich,0.271,after_entree,1,75,96,0,share_cooler,0.72,0.6,3.3,0.12,0.55,0.1,0.0432,0
2025-10-17,48,Friday,1,baby carrots,sealed side,vegetable,1,0,145,145,145,26,12,5,9,0.0,982,1043,513,555,normal,normal,chicken sandwich,0.262,before_cashier,1,75,96,1,share_cooler,1.53,1.02,6.46,0.09,0.38,0.06,0.1793,1
2025-10-17,48,Friday,1,yogurt cup,sealed side,protein side,1,1,106,106,100,9,4,0,5,0.0,982,1043,513,555,normal,normal,chicken sandwich,0.181,after_entree,1,75,96,0,share_cooler,0.68,1.0,2.8,0.17,0.7,0.25,0.09,0
2025-10-17,48,Friday,1,granola pack,sealed side,grain,1,0,108,108,106,2,1,0,1,0.2,982,1043,513,555,normal,normal,chicken sandwich,0.197,after_entree,1,75,96,0,share_cooler,0.04,0.06,0.32,0.04,0.32,0.06,0.0189,0
2025-10-17,48,Friday,1,veggie wrap,cold entree,entree,1,1,99,99,90,24,9,6,9,2.84,982,1043,513,555,normal,normal,chicken sandwich,0.172,entree_station,1,75,96,0,share_cooler,4.5,8.25,26.25,0.3,1.75,0.55,0.2667,1
2025-10-17,48,Friday,1,chicken sandwich,hot entree,entree,0,0,232,232,232,0,0,0,0,1.53,982,1043,513,555,normal,normal,chicken sandwich,0.438,entree_station,1,75,96,1,share_cooler,0.0,0.0,0.0,0.34,1.85,0.9,0.0,0
2025-10-17,48,Friday,2,white milk,cold beverage,milk,1,1,221,221,221,43,24,2,17,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.523,before_cashier,1,75,96,1,share_cooler,6.24,8.58,10.92,0.24,0.42,0.33,0.1946,1
2025-10-17,48,Friday,2,chocolate milk,cold beverage,milk,1,1,183,183,183,24,16,2,6,0.53,982,1043,468,502,normal,normal,chicken sandwich,0.36,before_cashier,1,75,96,1,share_cooler,4.32,6.12,7.92,0.24,0.44,0.34,0.1311,1
2025-10-17,48,Friday,2,apple,whole fruit,fruit,1,0,229,229,216,79,51,10,18,0.08,982,1043,468,502,normal,normal,chicken sandwich,0.449,before_cashier,1,75,96,0,share_cooler,10.98,4.88,21.96,0.18,0.36,0.08,0.3657,1
2025-10-17,48,Friday,2,banana,whole fruit,fruit,1,0,169,169,143,28,18,2,8,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.335,before_cashier,1,75,96,0,share_cooler,2.8,1.4,6.8,0.14,0.34,0.07,0.1958,1
2025-10-17,48,Friday,2,fruit cup,sealed side,fruit,1,0,144,144,130,8,3,1,4,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.279,after_entree,1,75,96,0,share_cooler,0.48,0.4,2.2,0.12,0.55,0.1,0.0615,0
2025-10-17,48,Friday,2,baby carrots,sealed side,vegetable,1,0,132,132,132,20,14,1,5,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.262,before_cashier,1,75,96,1,share_cooler,1.35,0.9,5.7,0.09,0.38,0.06,0.1515,1
2025-10-17,48,Friday,2,yogurt cup,sealed side,protein side,1,1,92,92,92,13,8,0,5,2.83,982,1043,468,502,normal,normal,chicken sandwich,0.181,after_entree,1,75,96,0,share_cooler,1.36,2.0,5.6,0.17,0.7,0.25,0.1413,0
2025-10-17,48,Friday,2,granola pack,sealed side,grain,1,0,96,96,96,2,1,0,1,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.197,after_entree,1,75,96,0,share_cooler,0.04,0.06,0.32,0.04,0.32,0.06,0.0208,0
2025-10-17,48,Friday,2,veggie wrap,cold entree,entree,1,1,89,89,89,16,9,1,6,0.0,982,1043,468,502,normal,normal,chicken sandwich,0.172,entree_station,1,75,96,0,share_cooler,3.0,5.5,17.5,0.3,1.75,0.55,0.1798,0
2025-10-17,48,Friday,2,chicken sandwich,hot entree,entree,0,0,233,233,206,0,0,0,0,2.44,982,1043,468,502,normal,normal,chicken sandwich,0.438,entree_station,1,75,96,0,share_cooler,0.0,0.0,0.0,0.34,1.85,0.9,0.0,0
2025-10-20,49,Monday,1,white milk,cold beverage,milk,1,1,314,258,258,56,33,6,17,1.94,966,995,516,506,cold,normal,cheese pizza,0.563,after_entree,1,75,133,1,combo,9.36,12.87,16.38,0.24,0.42,0.33,0.2171,1
2025-10-20,49,Monday,1,chocolate milk,cold beverage,milk,1,1,210,187,187,26,18,4,4,0.0,966,995,516,506,cold,normal,cheese pizza,0.4,after_entree,1,75,133,1,combo,5.28,7.48,9.68,0.24,0.44,0.34,0.139,1
2025-10-20,49,Monday,1,apple,whole fruit,fruit,1,0,236,236,232,42,27,8,7,0.0,966,995,516,506,cold,normal,cheese pizza,0.436,after_entree,1,75,133,0,combo,6.3,2.8,12.6,0.18,0.36,0.08,0.181,1
2025-10-20,49,Monday,1,banana,whole fruit,fruit,1,0,189,189,155,18,11,3,4,2.49,966,995,516,506,cold,normal,cheese pizza,0.335,after_entree,1,75,133,0,combo,1.96,0.98,4.76,0.14,0.34,0.07,0.1161,0
2025-10-20,49,Monday,1,fruit cup,sealed side,fruit,1,0,147,147,144,12,8,3,1,1.81,966,995,516,506,cold,normal,cheese pizza,0.271,after_entree,1,75,133,0,combo,1.32,1.1,6.05,0.12,0.55,0.1,0.0833,0
2025-10-20,49,Monday,1,baby carrots,sealed side,vegetable,1,0,141,141,141,30,15,7,8,0.0,966,995,516,506,cold,normal,cheese pizza,0.262,after_entree,1,75,133,1,combo,1.98,1.32,8.36,0.09,0.38,0.06,0.2128,1
2025-10-20,49,Monday,1,yogurt cup,sealed side,protein side,1,1,105,89,69,2,2,0,0,0.0,966,995,516,506,cold,normal,cheese pizza,0.181,after_entree,1,75,133,0,combo,0.34,0.5,1.4,0.17,0.7,0.25,0.029,0
2025-10-20,49,Monday,1,granola pack,sealed side,grain,1,0,110,110,101,3,1,2,0,0.0,966,995,516,506,cold,normal,cheese pizza,0.197,after_entree,1,75,133,0,combo,0.12,0.18,0.96,0.04,0.32,0.06,0.0297,0
2025-10-20,49,Monday,1,veggie wrap,cold entree,entree,1,1,103,92,74,12,10,1,1,0.98,966,995,516,506,cold,normal,cheese pizza,0.172,entree_station,1,75,133,0,combo,3.3,6.05,19.25,0.3,1.75,0.55,0.1622,0
2025-10-20,49,Monday,1,cheese pizza,hot entree,entree,0,0,293,293,277,0,0,0,0,2.86,966,995,516,506,cold,normal,cheese pizza,0.499,entree_station,1,75,133,0,combo,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-10-20,49,Monday,2,white milk,cold beverage,milk,1,1,304,304,304,66,22,15,29,0.94,966,995,461,492,cold,normal,cheese pizza,0.58,before_cashier,1,75,133,1,none,8.88,12.21,15.54,0.24,0.42,0.33,0.2171,1
2025-10-20,49,Monday,2,chocolate milk,cold beverage,milk,1,1,194,194,187,32,10,9,13,0.77,966,995,461,492,cold,normal,cheese pizza,0.4,before_cashier,1,75,133,0,none,4.56,6.46,8.36,0.24,0.44,0.34,0.1711,1
2025-10-20,49,Monday,2,apple,whole fruit,fruit,1,0,231,231,201,70,24,12,34,0.0,966,995,461,492,cold,normal,cheese pizza,0.449,before_cashier,1,75,133,0,none,6.48,2.88,12.96,0.18,0.36,0.08,0.3483,1
2025-10-20,49,Monday,2,banana,whole fruit,fruit,1,0,177,177,139,28,11,3,14,0.0,966,995,461,492,cold,normal,cheese pizza,0.335,before_cashier,1,75,133,0,none,1.96,0.98,4.76,0.14,0.34,0.07,0.2014,1
2025-10-20,49,Monday,2,fruit cup,sealed side,fruit,1,0,132,132,132,23,16,0,7,0.0,966,995,461,492,cold,normal,cheese pizza,0.279,after_entree,1,75,133,0,none,1.92,1.6,8.8,0.12,0.55,0.1,0.1742,1
2025-10-20,49,Monday,2,baby carrots,sealed side,vegetable,1,0,139,139,139,31,11,5,15,2.4,966,995,461,492,cold,normal,cheese pizza,0.262,before_cashier,1,75,133,0,none,1.44,0.96,6.08,0.09,0.38,0.06,0.223,1
2025-10-20,49,Monday,2,yogurt cup,sealed side,protein side,1,1,94,94,78,7,3,2,2,0.0,966,995,461,492,cold,normal,cheese pizza,0.181,after_entree,1,75,133,0,none,0.85,1.25,3.5,0.17,0.7,0.25,0.0897,0
2025-10-20,49,Monday,2,granola pack,sealed side,grain,1,0,97,97,97,3,1,0,2,1.76,966,995,461,492,cold,normal,cheese pizza,0.197,after_entree,1,75,133,1,none,0.04,0.06,0.32,0.04,0.32,0.06,0.0309,0
2025-10-20,49,Monday,2,veggie wrap,cold entree,entree,1,1,87,87,76,16,5,4,7,0.01,966,995,461,492,cold,normal,cheese pizza,0.172,entree_station,1,75,133,0,none,2.7,4.95,15.75,0.3,1.75,0.55,0.2105,0
2025-10-20,49,Monday,2,cheese pizza,hot entree,entree,0,0,247,247,234,0,0,0,0,3.79,966,995,461,492,cold,normal,cheese pizza,0.499,entree_station,1,75,133,0,none,0.0,0.0,0.0,0.28,1.25,0.7,0.0,0
2025-10-21,50,Tuesday,1,white milk,cold beverage,milk,1,1,289,289,285,53,1,3,49,0.0,964,959,507,511,rainy,normal,taco tray,0.508,before_cashier,0,0,179,0,none,0.96,1.32,1.68,0.24,0.42,0.33,0.186,1
2025-10-21,50,Tuesday,1,chocolate milk,cold beverage,milk,1,1,198,198,186,24,2,0,22,1.2,964,959,507,511,rainy,normal,taco tray,0.36,before_cashier,0,0,179,0,none,0.48,0.68,0.88,0.24,0.44,0.34,0.129,1
2025-10-21,50,Tuesday,1,apple,whole fruit,fruit,1,0,244,244,240,71,15,22,34,0.0,964,959,507,511,rainy,normal,taco tray,0.436,before_cashier,0,0,179,0,none,6.66,2.96,13.32,0.18,0.36,0.08,0.2958,1
2025-10-21,50,Tuesday,1,banana,whole fruit,fruit,1,0,191,191,167,35,5,13,17,1.21,964,959,507,511,rainy,normal,taco tray,0.335,before_cashier,0,0,179,0,none,2.52,1.26,6.12,0.14,0.34,0.07,0.2096,1
2025-10-21,50,Tuesday,1,fruit cup,sealed side,fruit,1,0,145,145,145,10,1,3,6,1.72,964,959,507,511,rainy,normal,taco tray,0.271,after_entree,0,0,179,1,none,0.48,0.4,2.2,0.12,0.55,0.1,0.069,0
2025-10-21,50,Tuesday,1,baby carrots,sealed side,vegetable,1,0,142,142,142,27,2,9,16,0.0,964,959,507,511,rainy,normal,taco tray,0.262,before_cashier,0,0,179,0,none,0.99,0.66,4.18,0.09,0.38,0.06,0.1901,1
2025-10-21,50,Tuesday,1,yogurt cup,sealed side,protein side,1,1,104,104,104,6,0,0,6,0.72,964,959,507,511,rainy,normal,taco tray,0.181,after_entree,0,0,179,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.0577,0
2025-10-21,50,Tuesday,1,granola pack,sealed side,grain,1,0,104,104,104,0,0,0,0,0.46,964,959,507,511,rainy,normal,taco tray,0.197,after_entree,0,0,179,0,none,0.0,0.0,0.0,0.04,0.32,0.06,0.0,0
2025-10-21,50,Tuesday,1,veggie wrap,cold entree,entree,1,1,93,93,88,18,0,0,18,0.31,964,959,507,511,rainy,normal,taco tray,0.172,entree_station,0,0,179,0,none,0.0,0.0,0.0,0.3,1.75,0.55,0.2045,0
2025-10-21,50,Tuesday,1,taco tray,hot entree,entree,0,0,205,205,167,0,0,0,0,0.04,964,959,507,511,rainy,normal,taco tray,0.37,entree_station,0,0,179,0,none,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2025-10-21,50,Tuesday,2,white milk,cold beverage,milk,1,1,237,237,237,43,0,1,42,0.78,964,959,463,489,rainy,normal,taco tray,0.523,before_cashier,0,0,179,1,share_cooler,0.24,0.33,0.42,0.24,0.42,0.33,0.1814,1
2025-10-21,50,Tuesday,2,chocolate milk,cold beverage,milk,1,1,161,161,155,24,2,1,21,0.0,964,959,463,489,rainy,normal,taco tray,0.36,before_cashier,0,0,179,0,share_cooler,0.72,1.02,1.32,0.24,0.44,0.34,0.1548,1
2025-10-21,50,Tuesday,2,apple,whole fruit,fruit,1,0,233,233,180,69,6,28,35,0.0,964,959,463,489,rainy,normal,taco tray,0.449,before_cashier,0,0,179,0,share_cooler,6.12,2.72,12.24,0.18,0.36,0.08,0.3833,1
2025-10-21,50,Tuesday,2,banana,whole fruit,fruit,1,0,176,176,176,39,10,19,10,0.0,964,959,463,489,rainy,normal,taco tray,0.335,before_cashier,0,0,179,1,share_cooler,4.06,2.03,9.86,0.14,0.34,0.07,0.2216,1
2025-10-21,50,Tuesday,2,fruit cup,sealed side,fruit,1,0,138,138,131,19,6,3,10,0.59,964,959,463,489,rainy,normal,taco tray,0.279,after_entree,0,0,179,0,share_cooler,1.08,0.9,4.95,0.12,0.55,0.1,0.145,0
2025-10-21,50,Tuesday,2,baby carrots,sealed side,vegetable,1,0,133,133,132,29,3,11,15,0.11,964,959,463,489,rainy,normal,taco tray,0.262,before_cashier,0,0,179,1,share_cooler,1.26,0.84,5.32,0.09,0.38,0.06,0.2197,1
2025-10-21,50,Tuesday,2,yogurt cup,sealed side,protein side,1,1,95,95,95,7,0,1,6,0.0,964,959,463,489,rainy,normal,taco tray,0.181,after_entree,0,0,179,0,share_cooler,0.17,0.25,0.7,0.17,0.7,0.25,0.0737,0
2025-10-21,50,Tuesday,2,granola pack,sealed side,grain,1,0,104,104,83,5,3,0,2,1.04,964,959,463,489,rainy,normal,taco tray,0.197,after_entree,0,0,179,0,share_cooler,0.12,0.18,0.96,0.04,0.32,0.06,0.0602,0
2025-10-21,50,Tuesday,2,veggie wrap,cold entree,entree,1,1,83,83,73,12,1,1,10,1.09,964,959,463,489,rainy,normal,taco tray,0.172,entree_station,0,0,179,0,share_cooler,0.6,1.1,3.5,0.3,1.75,0.55,0.1644,0
2025-10-21,50,Tuesday,2,taco tray,hot entree,entree,0,0,178,178,178,0,0,0,0,3.0,964,959,463,489,rainy,normal,taco tray,0.37,entree_station,0,0,179,0,share_cooler,0.0,0.0,0.0,0.33,1.58,0.68,0.0,0
2025-10-22,51,Wednesday,1,white milk,cold beverage,milk,1,1,322,322,304,60,2,0,58,0.0,1019,1041,538,524,cold,normal,pasta bowl,0.543,before_cashier,0,0,186,0,none,0.48,0.66,0.84,0.24,0.42,0.33,0.1974,1
2025-10-22,51,Wednesday,1,chocolate milk,cold beverage,milk,1,1,221,221,208,33,1,0,32,0.0,1019,1041,538,524,cold,normal,pasta bowl,0.385,before_cashier,0,0,186,0,none,0.24,0.34,0.44,0.24,0.44,0.34,0.1587,1
2025-10-22,51,Wednesday,1,apple,whole fruit,fruit,1,0,239,239,237,57,9,20,28,0.0,1019,1041,538,524,cold,normal,pasta bowl,0.436,before_cashier,0,0,186,0,none,5.22,2.32,10.44,0.18,0.36,0.08,0.2405,1
2025-10-22,51,Wednesday,1,banana,whole fruit,fruit,1,0,198,198,164,31,7,9,15,0.76,1019,1041,538,524,cold,normal,pasta bowl,0.335,before_cashier,0,0,186,0,none,2.24,1.12,5.44,0.14,0.34,0.07,0.189,1
2025-10-22,51,Wednesday,1,fruit cup,sealed side,fruit,1,0,156,156,152,14,0,6,8,1.23,1019,1041,538,524,cold,normal,pasta bowl,0.271,after_entree,0,0,186,0,none,0.72,0.6,3.3,0.12,0.55,0.1,0.0921,0
2025-10-22,51,Wednesday,1,baby carrots,sealed side,vegetable,1,0,129,129,129,30,4,11,15,0.0,1019,1041,538,524,cold,normal,pasta bowl,0.262,before_cashier,0,0,186,1,none,1.35,0.9,5.7,0.09,0.38,0.06,0.2326,1
2025-10-22,51,Wednesday,1,yogurt cup,sealed side,protein side,1,1,107,107,89,4,0,0,4,0.2,1019,1041,538,524,cold,normal,pasta bowl,0.181,after_entree,0,0,186,0,none,0.0,0.0,0.0,0.17,0.7,0.25,0.0449,0
2025-10-22,51,Wednesday,1,granola pack,sealed side,grain,1,0,117,117,92,2,1,1,0,0.0,1019,1041,538,524,cold,normal,pasta bowl,0.197,after_entree,0,0,186,0,none,0.08,0.12,0.64,0.04,0.32,0.06,0.0217,0
2025-10-22,51,Wednesday,1,pasta bowl,hot entree,entree,0,0,218,218,163,0,0,0,0,2.26,1019,1041,538,524,cold,normal,pasta bowl,0.36,entree_station,0,0,186,0,none,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-10-22,51,Wednesday,1,veggie wrap,cold entree,entree,1,1,98,98,83,14,1,1,12,0.41,1019,1041,538,524,cold,normal,pasta bowl,0.172,entree_station,0,0,186,0,none,0.6,1.1,3.5,0.3,1.75,0.55,0.1687,0
2025-10-22,51,Wednesday,2,white milk,cold beverage,milk,1,1,319,319,277,48,1,1,46,0.05,1019,1041,491,508,cold,normal,pasta bowl,0.559,after_entree,0,0,186,0,line_reposition,0.48,0.66,0.84,0.24,0.42,0.33,0.1733,1
2025-10-22,51,Wednesday,2,chocolate milk,cold beverage,milk,1,1,196,196,195,36,2,1,33,0.21,1019,1041,491,508,cold,normal,pasta bowl,0.385,after_entree,0,0,186,0,line_reposition,0.72,1.02,1.32,0.24,0.44,0.34,0.1846,1
2025-10-22,51,Wednesday,2,apple,whole fruit,fruit,1,0,249,249,194,34,7,12,15,0.0,1019,1041,491,508,cold,normal,pasta bowl,0.449,after_entree,0,0,186,0,line_reposition,3.42,1.52,6.84,0.18,0.36,0.08,0.1753,1
2025-10-22,51,Wednesday,2,banana,whole fruit,fruit,1,0,175,175,175,24,6,8,10,0.16,1019,1041,491,508,cold,normal,pasta bowl,0.335,after_entree,0,0,186,1,line_reposition,1.96,0.98,4.76,0.14,0.34,0.07,0.1371,1
2025-10-22,51,Wednesday,2,fruit cup,sealed side,fruit,1,0,138,138,138,12,2,7,3,0.0,1019,1041,491,508,cold,normal,pasta bowl,0.279,after_entree,0,0,186,1,line_reposition,1.08,0.9,4.95,0.12,0.55,0.1,0.087,0
2025-10-22,51,Wednesday,2,baby carrots,sealed side,vegetable,1,0,135,135,123,25,1,10,14,0.0,1019,1041,491,508,cold,normal,pasta bowl,0.262,after_entree,0,0,186,0,line_reposition,0.99,0.66,4.18,0.09,0.38,0.06,0.2033,1
2025-10-22,51,Wednesday,2,yogurt cup,sealed side,protein side,1,1,99,99,91,12,1,0,11,1.64,1019,1041,491,508,cold,normal,pasta bowl,0.181,after_entree,0,0,186,0,line_reposition,0.17,0.25,0.7,0.17,0.7,0.25,0.1319,0
2025-10-22,51,Wednesday,2,granola pack,sealed side,grain,1,0,102,102,100,4,1,1,2,0.0,1019,1041,491,508,cold,normal,pasta bowl,0.197,after_entree,0,0,186,0,line_reposition,0.08,0.12,0.64,0.04,0.32,0.06,0.04,0
2025-10-22,51,Wednesday,2,pasta bowl,hot entree,entree,0,0,180,180,178,0,0,0,0,4.06,1019,1041,491,508,cold,normal,pasta bowl,0.36,entree_station,0,0,186,0,line_reposition,0.0,0.0,0.0,0.38,1.5,0.76,0.0,0
2025-10-22,51,Wednesday,2,veggie wrap,cold entree,entree,1,1,82,82,82,16,0,0,16,0.42,1019,1041,491,508,cold,normal,pasta bowl,0.172,entree_station,0,0,186,1,line_reposition,0.0,0.0,0.0,0.3,1.75,0.55,0.1951,0
2025-10-23,52,Thursday,1,white milk,cold beverage,milk,1,1,291,234,234,41,14,11,16,0.0,971,958,517,556,rainy,normal,taco tray,0.508,before_cashier,1,110,159,1,two_wave_staging,6.0,8.25,10.5,0.24,0.42,0.33,0.1752,1
2025-10-23,52,Thursday,1,chocolate milk,cold beverage,milk,1,1,214,185,185,19,5,6,8,0.0,971,958,517,556,rainy,normal,taco tray,0.36,before_cashier,1,110,159,1,two_wave_staging,2.64,3.74,4.84,0.24,0.44,0.34,0.1027,0
